Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 18:12:39 ,walking,12.783,-62.04
2025-08-02 18:12:39 ,walking,0.13,-0.25,-0.25,43.03,6.59,-43.15
2025-08-02 18:12:39 ,walking,0.05,-0.24,-0.24,55.33,-0.21,-35.06
2025-08-02 18:12:39 ,walking,0.14,-0.23,-0.23,50.63,22.83,-62.04
2025-08-02 18:12:39 ,walking,0.13,-0.25,-0.25,43.03,6.59,-43.15
2025-08-02 18:12:39 ,walking,0.33,-0.18,-0.18,50.05,-0.24,-0.24,55.33,-0.21,-35.06
2025-08-02 18:12:39 ,walking,0.14,-0.23,-0.23,50.63,22.83,-62.04
2025-08-02 18:12:39 ,walking,0.13,-0.25,-0.25,43.03,6.59,-43.15
2025-08-02 18:12:39 ,walking,0.33,-0.18,-0.18,54.38,-22.31,-12.24
2025-08-02 18:12:39 ,walking,0.24,-0.06,-0.06,93.17,-8.36,-1.86
2025-08-02 18:12:39 ,walking,0.09,-0.2,-0.2,50.32,-28.38,-3.78
2025-08-02 18:12:39 ,walking,0.05,-0.3,-0.3,70.43,-18.4,2.29
2025-08-02 18:12:39 ,walking,0.21,-0.22,-0.22,29.6,-13.89,-34.67
2025-08-02 18:12:39 ,walking,0.31,-0.18,-0.18,24.38,-5.68,-16.39
2025-08-02 18:12:39 ,walking,0.22,-0.33,-0.33,19.41,18.98,-31.74
2025-08-02 18:12:39 ,walking,0.25,-0.3,-0.3,-11.93,-0.61,-36.44
2025-08-02 18:12:39 ,walking,0.29,-0.45,-0.45,-12.97,24.26,12.45
2025-08-02 18:12:39 ,walking,0.24,-0.57,-0.57,-92.5,16.75,36.71
2025-08-02 18:12:39 ,walking,-0.27,-0.53,-0.53,-163.24,-34.12,24.41
2025-08-02 18:12:39 ,walking,-0.47,-0.38,-0.38,-177.7,36.56,-82.61
2025-08-02 18:12:39 ,walking,0.12,-0.15,-0.15,-115.05,73.73,-47.67
2025-08-02 18:12:39 ,walking,0.61,0.03,0.03,-109.22,6.35,32.07
2025-08-02 18:12:39 ,walking,0.16,-0.13,-0.13,-96.07,-8.73,96.86
2025-08-02 18:12:39 ,walking,0.05,-0.21,-0.21,-77.09,-21.21,124.85
2025-08-02 18:12:39 ,walking,-0.27,-0.12,-0.12,-49.96,-2.59,96.53
2025-08-02 18:12:40 ,walking,-0.16,-0.05,-0.05,-34.0,23.71,55.51
2025-08-02 18:12:40 ,walking,-0.07,-0.01,-0.01,-19.13,18.25,50.57
2025-08-02 18:12:40 ,walking,0.05,0.18,0.18,37.69,28.99,28.29
2025-08-02 18:12:40 ,walking,0.11,0.34,0.34,67.23,20.36,-13.73
2025-08-02 18:12:40 ,walking,0.46,0.54,0.54,35.77,-21.73,50.26
2025-08-02 18:12:40 ,walking,0.26,0.44,0.44,-29.3,-38.3,122.8
2025-08-02 18:12:40 ,walking,0.09,0.35,0.35,-23.25,0.27,35.86
2025-08-02 18:12:40 ,walking,-0.19,-0.2,-0.2,94.21,41.14,-30.7
2025-08-02 18:12:40 ,walking,-0.54,-0.23,-0.23,5.1,-59.84,50.84
2025-08-02 18:12:40 ,walking,-0.01,-0.18,-0.18,-90.7,-26.58,-57.53
2025-08-02 18:12:40 ,walking,-0.23,-0.36,-0.36,71.93,66.77,-98.14
2025-08-02 18:12:40 ,walking,0.29,-0.45,-0.45,108.73,43.37,-37.35
2025-08-02 18:12:40 ,walking,0.36,-0.14,-0.14,69.61,-24.35,-15.44
2025-08-02 18:12:40 ,walking,0.11,0.06,0.06,65.34,3.66,-10.53
2025-08-02 18:12:40 ,walking,-0.0,-0.22,-0.22,42.72,9.34,-13.46
2025-08-02 18:12:40 ,walking,0.21,-0.18,-0.18,51.33,16.97,-19.35
2025-08-02 18:12:40 ,walking,0.13,-0.15,-0.15,59.42,-10.53,17.43
2025-08-02 18:12:40 ,walking,0.22,-0.18,-0.18,64.24,-20.48,22.95
2025-08-02 18:12:40 ,walking,0.18,-0.14,-0.14,78.25,-17.12,32.5
2025-08-02 18:12:40 ,walking,0.07,-0.22,-0.22,51.7,-37.14,33.36
2025-08-02 18:12:40 ,walking,0.14,-0.26,-0.26,64.39,-28.17,37.75
2025-08-02 18:12:40 ,walking,0.08,-0.24,-0.24,40.89,-8.97,5.28
2025-08-02 18:12:40 ,walking,0.3,-0.34,-0.34,14.68,-15.66,11.17
2025-08-02 18:12:40 ,walking,0.16,-0.51,-0.51,34.48,29.66,-26.67
2025-08-02 18:12:40 ,walking,0.29,-0.29,-0.29,1.22,8.39,-37.02
2025-08-02 18:12:40 ,walking,0.38,-0.33,-0.33,4.3,7.84,11.2
2025-08-02 18:12:41 ,walking,0.21,-0.38,-0.38,-40.92,-6.13,54.23
2025-08-02 18:12:41 ,walking,-0.03,-0.51,-0.51,-91.43,-5.28,22.8
2025-08-02 18:12:41 ,walking,-0.19,-0.46,-0.46,-146.24,-23.56,17.7
2025-08-02 18:12:41 ,walking,-0.38,-0.41,-0.41,-166.87,14.89,-38.24
2025-08-02 18:12:41 ,walking,-0.08,-0.25,-0.25,-126.71,41.69,-26.12
2025-08-02 18:12:41 ,walking,0.13,-0.09,-0.09,-115.42,21.88,-27.28
2025-08-02 18:12:41 ,walking,0.19,0.02,0.02,-103.03,15.38,22.92
2025-08-02 18:12:41 ,walking,0.07,-0.12,-0.12,-84.81,-13.95,70.86
2025-08-02 18:12:41 ,walking,-0.09,-0.08,-0.08,-58.78,-10.53,84.11
2025-08-02 18:12:41 ,walking,-0.14,-0.05,-0.05,-44.77,-4.03,58.75
2025-08-02 18:12:41 ,walking,-0.08,-0.0,-0.0,-5.04,-8.27,42.42
2025-08-02 18:12:41 ,walking,-0.07,0.1,0.1,35.74,5.1,-6.2
2025-08-02 18:12:41 ,walking,0.02,0.33,0.33,51.09,-2.04,-22.95
2025-08-02 18:12:41 ,walking,0.27,0.63,0.63,30.49,4.15,12.73
2025-08-02 18:12:41 ,walking,0.18,0.55,0.55,-20.97,-2.78,8.91
2025-08-02 18:12:41 ,walking,-0.1,0.36,0.36,-0.58,-14.89,32.62
2025-08-02 18:12:41 ,walking,-0.11,-0.3,-0.3,108.31,51.3,-43.43
2025-08-02 18:12:41 ,walking,-0.62,-0.2,-0.2,-8.79,-40.37,-18.98
2025-08-02 18:12:41 ,walking,-0.06,0.04,0.04,-67.75,-24.44,-83.07
2025-08-02 18:12:41 ,walking,-0.08,-0.44,-0.44,101.75,82.73,-145.84
2025-08-02 18:12:41 ,walking,0.35,-0.53,-0.53,102.57,34.36,-72.2
2025-08-02 18:12:41 ,walking,0.09,-0.25,-0.25,58.84,9.46,-92.9
2025-08-02 18:12:41 ,walking,0.15,-0.21,-0.21,73.52,12.27,-63.2
2025-08-02 18:12:41 ,walking,0.06,-0.17,-0.17,52.34,8.33,-61.55
2025-08-02 18:12:41 ,walking,0.24,-0.24,-0.24,32.9,29.21,-77.12
2025-08-02 18:12:41 ,walking,0.17,-0.23,-0.23,21.7,6.93,-46.75
2025-08-02 18:12:42 ,walking,0.28,-0.13,-0.13,36.07,4.64,-38.3
2025-08-02 18:12:42 ,walking,0.31,-0.03,-0.03,47.24,-0.09,-28.17
2025-08-02 18:12:42 ,walking,0.17,-0.16,-0.16,41.17,-35.03,21.39
2025-08-02 18:12:42 ,walking,0.08,-0.19,-0.19,85.45,-8.79,2.5
2025-08-02 18:12:42 ,walking,0.01,-0.35,-0.35,57.56,-17.88,-22.09
2025-08-02 18:12:42 ,walking,0.26,-0.3,-0.3,16.63,-27.28,-15.5
2025-08-02 18:12:42 ,walking,0.08,-0.32,-0.32,27.1,16.17,-44.43
2025-08-02 18:12:42 ,walking,0.35,-0.27,-0.27,0.4,-3.57,-35.31
2025-08-02 18:12:42 ,walking,0.3,-0.3,-0.3,17.24,18.43,14.16
2025-08-02 18:12:42 ,walking,0.3,-0.47,-0.47,-23.59,26.61,23.9
2025-08-02 18:12:42 ,walking,0.21,-0.42,-0.42,-89.57,-16.24,30.36
2025-08-02 18:12:42 ,walking,-0.16,-0.43,-0.43,-139.95,-39.64,31.56
2025-08-02 18:12:42 ,walking,-0.42,-0.32,-0.32,-151.49,24.75,-32.2
2025-08-02 18:12:42 ,walking,0.0,-0.33,-0.33,-122.96,50.26,-21.39
2025-08-02 18:12:42 ,walking,0.24,-0.17,-0.17,-114.56,4.06,16.36
2025-08-02 18:12:42 ,walking,0.13,-0.1,-0.1,-99.55,-4.33,61.04
2025-08-02 18:12:42 ,walking,0.03,-0.17,-0.17,-89.45,-9.95,81.7
2025-08-02 18:12:42 ,walking,-0.14,-0.12,-0.12,-60.94,6.47,69.49
2025-08-02 18:12:42 ,walking,-0.1,-0.15,-0.15,-55.15,15.84,74.37
2025-08-02 18:12:42 ,walking,-0.16,-0.05,-0.05,-30.55,4.97,50.96
2025-08-02 18:12:42 ,walking,-0.0,0.11,0.11,4.97,6.47,3.57
2025-08-02 18:12:42 ,walking,0.17,0.46,0.46,44.37,-5.4,-6.2
2025-08-02 18:12:42 ,walking,0.28,0.56,0.56,43.85,-16.91,11.38
2025-08-02 18:12:42 ,walking,0.5,0.67,0.67,19.59,-16.57,57.71
2025-08-02 18:12:42 ,walking,0.13,0.44,0.44,-5.55,-7.57,52.76
2025-08-02 18:12:42 ,walking,-0.32,0.35,0.35,28.66,11.38,-2.14
2025-08-02 18:12:43 ,walking,-0.13,-0.65,-0.65,55.91,7.97,-28.05
2025-08-02 18:12:43 ,walking,-0.28,0.03,0.03,-90.24,-54.72,15.59
2025-08-02 18:12:43 ,walking,-0.35,-0.05,-0.05,13.92,28.84,-90.42
2025-08-02 18:12:43 ,walking,-0.16,-0.62,-0.62,107.21,68.05,-120.0
2025-08-02 18:12:43 ,walking,0.31,-0.06,-0.06,45.65,-9.61,-79.07
2025-08-02 18:12:43 ,walking,0.16,-0.04,-0.04,56.88,-6.5,-53.92
2025-08-02 18:12:43 ,walking,0.2,-0.18,-0.18,54.5,-20.78,0.7
2025-08-02 18:12:43 ,walking,0.04,-0.26,-0.26,66.53,29.88,-53.28
2025-08-02 18:12:43 ,walking,0.24,-0.21,-0.21,47.64,18.43,-35.83
2025-08-02 18:12:43 ,walking,0.15,-0.24,-0.24,32.53,-9.03,-9.58
2025-08-02 18:12:43 ,walking,0.19,-0.25,-0.25,57.19,-9.83,-4.24
2025-08-02 18:12:43 ,walking,0.12,-0.21,-0.21,82.86,2.38,-15.26
2025-08-02 18:12:43 ,walking,0.08,-0.11,-0.11,52.06,-43.58,17.36
2025-08-02 18:12:43 ,walking,0.13,-0.27,-0.27,69.64,-15.01,9.86
2025-08-02 18:12:43 ,walking,0.21,-0.32,-0.32,28.11,-0.46,-50.9
2025-08-02 18:12:43 ,walking,0.19,-0.24,-0.24,19.41,-2.84,-34.03
2025-08-02 18:12:43 ,walking,0.33,-0.35,-0.35,11.93,4.58,-39.09
2025-08-02 18:12:43 ,walking,0.43,-0.17,-0.17,8.24,6.07,-6.77
2025-08-02 18:12:43 ,walking,0.28,-0.48,-0.48,-11.05,19.81,19.26
2025-08-02 18:12:43 ,walking,0.23,-0.46,-0.46,-79.19,-1.77,45.59
2025-08-02 18:12:43 ,walking,-0.06,-0.49,-0.49,-136.26,-35.34,46.54
2025-08-02 18:12:43 ,walking,-0.49,-0.46,-0.46,-172.39,25.39,-42.51
