Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-0.15,0.03,-0.34
2025-08-02 13:25:08 ,walking,0.15,-0.2,-0.2,0.34,0.24,0.06
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,0.61,0.37,0.21
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,0.64,0.49,0.31
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,0.24,0.24,-0.12
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-0.15,0.0,1.4
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-1.22,-0.49,1.8
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.38,-1.34,2.35
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-1.1,-1.34,3.66
2025-08-02 13:25:08 ,walking,0.13,-0.22,-0.22,-1.22,-0.52,2.53
2025-08-02 13:25:08 ,walking,0.13,-0.22,-0.22,-1.83,-0.03,0.43
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.66,-0.18,-0.18
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.35,-0.34,0.49
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.38,-0.24,0.64
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-1.95,0.7,0.52
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-1.62,0.09,1.19
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-1.16,0.4,1.77
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-1.92,-0.52,2.23
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-1.95,0.09,1.31
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-1.83,-0.03,1.95
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.04,0.31,1.31
2025-08-02 13:25:08 ,walking,0.13,-0.22,-0.22,-1.56,0.24,2.59
2025-08-02 13:25:08 ,walking,0.13,-0.23,-0.23,-2.47,0.34,1.46
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-3.11,0.06,1.83
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.99,0.43,1.77
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.38,0.82,1.4
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.38,0.7,0.73
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.32,0.7,0.55
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.84,1.07,0.27
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.5,0.76,1.16
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-1.92,0.76,1.46
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.41,0.49,1.71
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-1.95,0.67,1.43
2025-08-02 13:25:08 ,walking,0.16,-0.22,-0.22,-2.41,0.06,1.46
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.38,0.43,0.76
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.29,0.21,1.28
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.2,0.24,1.31
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.35,0.37,0.98
2025-08-02 13:25:08 ,walking,0.14,-0.21,-0.21,-2.38,0.58,0.58
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.75,0.27,0.76
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.75,0.61,0.52
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.35,0.89,1.13
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.56,0.76,1.4
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.2,0.85,1.59
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.38,0.67,1.59
2025-08-02 13:25:08 ,walking,0.16,-0.21,-0.21,-2.2,0.7,1.28
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.08,0.64,1.04
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.2,0.82,0.46
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.5,0.37,0.92
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.38,0.55,1.34
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-2.14,0.73,1.59
2025-08-02 13:25:08 ,walking,0.15,-0.21,-0.21,-2.72,0.89,1.22
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.78,0.92,1.4
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-2.41,0.79,1.95
2025-08-02 13:25:08 ,walking,0.14,-0.22,-0.22,-3.39,0.46,1.46
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-3.33,0.55,1.43
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-3.75,0.37,0.12
2025-08-02 13:25:08 ,walking,0.15,-0.22,-0.22,-3.14,0.92,0.06
2025-08-02 13:25:08 ,walking,0.16,-0.21,-0.21,-2.93,1.19,0.12
2025-08-02 13:25:08 ,walking,0.16,-0.21,-0.21,-3.02,1.01,-0.09
2025-08-02 13:25:08 ,walking,0.16,-0.22,-0.22,-2.47,0.31,1.28
2025-08-02 13:25:08 ,walking,0.16,-0.22,-0.22,-2.81,-0.03,1.86
2025-08-02 13:25:08 ,walking,0.14,-0.21,-0.21,-2.9,-0.4,2.44
