Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:43:42 ,walking,0.74,-0.25,-0.25,13.31,-2.47,9.43
2025-08-02 13:43:42 ,walking,0.43,-0.36,-0.36,-9.06,-7.45,70.16
2025-08-02 13:43:42 ,walking,0.22,-0.45,-0.45,-40.28,-5.68,92.44
2025-08-02 13:43:42 ,walking,-0.04,-0.36,-0.36,-117.13,-53.83,82.4
2025-08-02 13:43:42 ,walking,-0.1,-0.42,-0.42,-146.94,-40.95,52.55
2025-08-02 13:43:42 ,walking,-0.11,-0.47,-0.47,-132.93,9.74,19.68
2025-08-02 13:43:42 ,walking,0.09,-0.49,-0.49,-121.28,32.78,-4.49
2025-08-02 13:43:42 ,walking,0.17,-0.08,-0.08,-116.42,16.17,10.44
2025-08-02 13:43:42 ,walking,0.29,-0.07,-0.07,-86.21,20.2,64.54
2025-08-02 13:43:42 ,walking,0.08,-0.23,-0.23,-68.45,0.98,96.65
2025-08-02 13:43:42 ,walking,-0.02,-0.13,-0.13,-28.66,26.28,82.64
2025-08-02 13:43:42 ,walking,-0.11,-0.21,-0.21,-33.23,11.38,84.17
2025-08-02 13:43:42 ,walking,-0.18,-0.08,-0.08,-15.56,9.92,51.48
2025-08-02 13:43:42 ,walking,-0.05,0.0,0.0,18.37,20.75,-8.61
2025-08-02 13:43:42 ,walking,0.2,0.3,0.3,46.23,-4.52,-20.72
2025-08-02 13:43:42 ,walking,0.41,0.4,0.4,17.61,-56.49,54.17
2025-08-02 13:43:42 ,walking,0.17,0.55,0.55,-43.98,-10.53,73.67
2025-08-02 13:43:42 ,walking,0.13,0.4,0.4,-5.22,42.79,-14.43
2025-08-02 13:43:42 ,walking,0.06,-0.06,-0.06,82.82,53.86,-27.77
2025-08-02 13:43:42 ,walking,0.09,-0.33,-0.33,-65.31,-37.72,47.79
2025-08-02 13:43:42 ,walking,-0.17,-0.18,-0.18,-58.38,-1.43,-31.34
2025-08-02 13:43:42 ,walking,-0.75,-0.09,-0.09,13.52,-11.78,-34.79
2025-08-02 13:43:42 ,walking,0.44,-0.8,-0.8,190.19,106.69,-84.35
2025-08-02 13:43:42 ,walking,0.43,-0.36,-0.36,46.54,-1.16,-86.79
2025-08-02 13:43:42 ,walking,0.16,0.14,0.14,51.39,-25.91,-39.79
2025-08-02 13:43:42 ,walking,0.28,-0.21,-0.21,54.23,-19.99,4.58
2025-08-02 13:43:42 ,walking,0.1,-0.27,-0.27,68.3,3.75,-16.39
2025-08-02 13:43:42 ,walking,0.14,-0.2,-0.2,53.1,-5.43,-1.53
2025-08-02 13:43:42 ,walking,0.19,-0.23,-0.23,55.51,-19.62,0.46
2025-08-02 13:43:42 ,walking,0.28,-0.11,-0.11,56.21,-22.34,2.62
2025-08-02 13:43:42 ,walking,-0.07,-0.34,-0.34,56.46,-26.89,-22.06
2025-08-02 13:43:42 ,walking,0.14,-0.21,-0.21,51.03,-41.05,-11.72
2025-08-02 13:43:42 ,walking,0.08,-0.21,-0.21,22.61,-52.22,-7.48
2025-08-02 13:43:42 ,walking,0.08,-0.36,-0.36,36.19,-2.44,10.89
2025-08-02 13:43:42 ,walking,0.31,-0.33,-0.33,-2.66,0.61,-33.2
2025-08-02 13:43:42 ,walking,0.46,-0.24,-0.24,3.78,-4.49,-27.22
2025-08-02 13:43:42 ,walking,0.39,-0.36,-0.36,-10.47,-0.4,35.4
2025-08-02 13:43:42 ,walking,0.07,-0.41,-0.41,-46.2,-3.11,50.66
2025-08-02 13:43:42 ,walking,0.03,-0.38,-0.38,-101.62,-20.17,44.37
2025-08-02 13:43:42 ,walking,-0.19,-0.31,-0.31,-151.4,-22.46,53.22
2025-08-02 13:43:42 ,walking,-0.34,-0.42,-0.42,-116.82,35.68,21.55
2025-08-02 13:43:42 ,walking,-0.17,-0.42,-0.42,-114.11,44.31,-19.17
2025-08-02 13:43:42 ,walking,0.03,-0.05,-0.05,-101.07,53.31,-30.21
2025-08-02 13:43:42 ,walking,0.38,0.07,0.07,-71.56,36.35,39.52
2025-08-02 13:43:42 ,walking,0.25,-0.02,-0.02,-58.65,-6.01,104.1
2025-08-02 13:43:42 ,walking,0.03,-0.05,-0.05,-20.23,10.83,116.73
2025-08-02 13:43:42 ,walking,-0.18,-0.23,-0.23,-4.15,15.2,105.13
2025-08-02 13:43:42 ,walking,-0.21,-0.06,-0.06,-11.47,7.63,52.46
2025-08-02 13:43:42 ,walking,0.05,0.1,0.1,30.88,29.72,-24.66
2025-08-02 13:43:42 ,walking,0.38,0.36,0.36,42.39,-23.47,22.98
2025-08-02 13:43:42 ,walking,0.45,0.52,0.52,11.11,-52.76,68.45
2025-08-02 13:43:42 ,walking,0.11,0.47,0.47,-24.87,-5.55,64.73
2025-08-02 13:43:42 ,walking,-0.02,0.27,0.27,-5.68,20.9,17.06
2025-08-02 13:43:42 ,walking,-0.44,0.18,0.18,60.3,23.53,-4.55
2025-08-02 13:43:42 ,walking,-0.06,-0.59,-0.59,-39.67,-31.07,2.44
