Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:46:21 ,walking,-0.11,-0.01,-0.01,47.67,27.62,-2.11
2025-08-02 13:46:21 ,walking,0.18,0.35,0.35,57.86,-1.77,-5.95
2025-08-02 13:46:21 ,walking,0.38,0.53,0.53,13.24,-57.19,77.42
2025-08-02 13:46:21 ,walking,0.49,0.36,0.36,-9.83,35.74,3.14
2025-08-02 13:46:21 ,walking,0.41,0.29,0.29,26.34,49.53,1.65
2025-08-02 13:46:21 ,walking,0.07,-0.11,-0.11,92.16,33.63,19.78
2025-08-02 13:46:21 ,walking,-0.03,-0.5,-0.5,108.8,-15.05,93.38
2025-08-02 13:46:21 ,walking,-0.53,0.06,0.06,13.55,-92.86,94.6
2025-08-02 13:46:21 ,walking,-0.06,-0.23,-0.23,-1.56,-3.05,-88.84
2025-08-02 13:46:21 ,walking,0.07,-0.38,-0.38,32.07,-5.13,-43.15
2025-08-02 13:46:21 ,walking,0.41,-0.3,-0.3,58.99,-27.86,26.4
2025-08-02 13:46:21 ,walking,0.29,-0.25,-0.25,64.36,-51.73,116.85
2025-08-02 13:46:21 ,walking,-0.07,-0.32,-0.32,80.17,22.49,39.4
2025-08-02 13:46:21 ,walking,0.04,-0.3,-0.3,48.58,3.05,49.13
2025-08-02 13:46:21 ,walking,0.1,-0.24,-0.24,37.38,7.6,23.25
2025-08-02 13:46:21 ,walking,0.04,-0.13,-0.13,31.28,-7.97,23.93
2025-08-02 13:46:21 ,walking,0.19,-0.23,-0.23,38.97,-14.62,20.66
2025-08-02 13:46:21 ,walking,0.15,-0.27,-0.27,40.71,-27.19,44.65
2025-08-02 13:46:21 ,walking,0.09,-0.33,-0.33,56.79,-27.59,54.05
2025-08-02 13:46:21 ,walking,-0.01,-0.38,-0.38,55.3,-16.97,27.01
2025-08-02 13:46:21 ,walking,-0.01,-0.37,-0.37,28.02,-11.47,-10.65
2025-08-02 13:46:21 ,walking,0.23,-0.32,-0.32,2.84,-2.08,-38.51
2025-08-02 13:46:21 ,walking,0.29,-0.26,-0.26,7.05,1.8,-37.17
2025-08-02 13:46:21 ,walking,0.59,-0.3,-0.3,-15.29,-2.84,-11.23
2025-08-02 13:46:21 ,walking,0.46,-0.36,-0.36,-21.58,11.14,75.96
2025-08-02 13:46:21 ,walking,-0.12,-0.47,-0.47,-86.67,-31.52,117.98
2025-08-02 13:46:21 ,walking,-0.15,-0.35,-0.35,-142.3,-60.82,86.79
2025-08-02 13:46:21 ,walking,-0.14,-0.55,-0.55,-135.04,10.38,0.15
2025-08-02 13:46:21 ,walking,0.01,-0.34,-0.34,-134.4,25.6,-29.82
2025-08-02 13:46:21 ,walking,0.11,-0.2,-0.2,-112.27,27.8,11.41
2025-08-02 13:46:21 ,walking,0.15,-0.13,-0.13,-88.71,24.84,51.54
2025-08-02 13:46:21 ,walking,0.09,-0.15,-0.15,-77.82,10.38,84.29
2025-08-02 13:46:21 ,walking,0.06,-0.11,-0.11,-49.68,18.89,96.34
2025-08-02 13:46:21 ,walking,-0.14,-0.15,-0.15,-33.11,22.49,87.65
2025-08-02 13:46:21 ,walking,-0.15,-0.05,-0.05,-18.62,-0.09,58.04
2025-08-02 13:46:21 ,walking,-0.07,0.05,0.05,14.77,10.04,2.35
2025-08-02 13:46:21 ,walking,0.08,0.25,0.25,57.4,-2.23,-27.56
2025-08-02 13:46:21 ,walking,0.3,0.44,0.44,44.01,-53.41,42.24
2025-08-02 13:46:21 ,walking,0.16,0.66,0.66,-16.02,-31.22,92.47
2025-08-02 13:46:21 ,walking,0.21,0.38,0.38,12.54,42.39,-21.48
2025-08-02 13:46:21 ,walking,-0.14,0.07,0.07,79.32,45.56,-45.84
2025-08-02 13:46:21 ,walking,-0.26,-0.19,-0.19,51.76,-31.04,2.78
2025-08-02 13:46:21 ,walking,-0.31,0.18,0.18,18.92,-75.13,82.7
2025-08-02 13:46:21 ,walking,0.14,-0.28,-0.28,7.57,24.2,-101.84
2025-08-02 13:46:21 ,walking,0.11,-0.51,-0.51,40.59,15.87,-65.0
2025-08-02 13:46:21 ,walking,0.28,-0.46,-0.46,99.61,-7.57,31.98
2025-08-02 13:46:21 ,walking,0.22,-0.16,-0.16,64.03,-21.33,64.15
2025-08-02 13:46:21 ,walking,-0.12,-0.32,-0.32,64.48,16.24,16.6
2025-08-02 13:46:21 ,walking,0.04,-0.34,-0.34,46.91,4.55,14.1
2025-08-02 13:46:21 ,walking,0.08,-0.31,-0.31,57.74,18.4,-9.37
2025-08-02 13:46:21 ,walking,0.09,-0.18,-0.18,38.39,9.49,-37.57
2025-08-02 13:46:21 ,walking,0.29,-0.15,-0.15,34.76,-5.71,-22.19
2025-08-02 13:46:21 ,walking,0.11,-0.23,-0.23,48.95,-15.26,-2.72
2025-08-02 13:46:21 ,walking,0.22,-0.13,-0.13,48.89,-21.33,4.33
2025-08-02 13:46:21 ,walking,0.23,-0.25,-0.25,27.74,-27.31,1.65
2025-08-02 13:46:21 ,walking,0.2,-0.27,-0.27,8.64,-15.17,-4.21
2025-08-02 13:46:21 ,walking,-0.0,-0.15,-0.15,-22.58,1.71,-17.82
2025-08-02 13:46:21 ,walking,0.3,-0.03,-0.03,-45.23,-8.67,-30.98
2025-08-02 13:46:21 ,walking,0.86,-0.28,-0.28,-50.32,-1.4,29.02
2025-08-02 13:46:21 ,walking,0.7,-0.26,-0.26,-106.57,-25.88,176.64
2025-08-02 13:46:21 ,walking,-0.45,-0.88,-0.88,-202.91,-37.05,175.45
2025-08-02 13:46:21 ,walking,-0.16,-0.92,-0.92,-183.44,12.97,34.45
2025-08-02 13:46:21 ,walking,0.62,-0.02,-0.02,-128.05,65.28,6.44
2025-08-02 13:46:21 ,walking,0.67,-0.09,-0.09,-105.13,27.44,133.64
2025-08-02 13:46:21 ,walking,0.42,-0.2,-0.2,-102.39,30.55,213.32
2025-08-02 13:46:21 ,walking,0.07,-0.26,-0.26,-100.46,27.47,244.17
2025-08-02 13:46:21 ,walking,-0.12,-0.06,-0.06,-86.94,50.99,178.44
2025-08-02 13:46:21 ,walking,-0.02,-0.02,-0.02,-60.55,56.7,144.96
2025-08-02 13:46:21 ,walking,0.02,0.24,0.24,-33.42,36.1,120.97
2025-08-02 13:46:21 ,walking,-0.01,0.22,0.22,8.06,30.4,122.77
2025-08-02 13:46:21 ,walking,0.13,0.31,0.31,19.2,31.07,111.36
