Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,-2.75,0.37,-0.03
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,-2.69,0.34,-0.03
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,-2.56,0.37,0.0
2025-08-02 13:29:32 ,walking,0.13,-0.29,-0.29,-2.56,0.34,-0.09
2025-08-02 13:29:32 ,walking,0.13,-0.28,-0.28,-2.87,0.61,-1.34
2025-08-02 13:29:32 ,walking,0.14,-0.28,-0.28,-2.9,0.79,-1.46
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,-3.33,0.34,-1.37
2025-08-02 13:29:32 ,walking,0.14,-0.28,-0.28,-3.08,0.79,-1.86
2025-08-02 13:29:32 ,walking,0.15,-0.28,-0.28,-2.72,0.82,-1.74
2025-08-02 13:29:32 ,walking,0.16,-0.27,-0.27,-2.32,0.49,-0.43
2025-08-02 13:29:32 ,walking,0.15,-0.27,-0.27,-2.66,-0.09,0.52
2025-08-02 13:29:32 ,walking,0.15,-0.28,-0.28,-1.62,0.58,1.31
2025-08-02 13:29:32 ,walking,0.14,-0.28,-0.28,-2.23,0.09,1.71
2025-08-02 13:29:32 ,walking,0.13,-0.29,-0.29,-3.11,-0.55,1.07
2025-08-02 13:29:32 ,walking,0.13,-0.29,-0.29,-2.04,0.06,0.43
2025-08-02 13:29:32 ,walking,0.12,-0.29,-0.29,-2.75,0.0,-1.01
2025-08-02 13:29:32 ,walking,0.12,-0.29,-0.29,-2.38,1.01,-2.56
2025-08-02 13:29:32 ,walking,0.12,-0.29,-0.29,-2.47,1.22,-3.72
2025-08-02 13:29:32 ,walking,0.13,-0.29,-0.29,-2.5,1.04,-3.94
2025-08-02 13:29:32 ,walking,0.14,-0.28,-0.28,-3.08,1.56,-5.22
2025-08-02 13:29:32 ,walking,0.14,-0.27,-0.27,-3.94,1.19,-6.1
2025-08-02 13:29:32 ,walking,0.18,-0.26,-0.26,-3.05,0.49,-3.42
2025-08-02 13:29:32 ,walking,0.17,-0.27,-0.27,-2.29,-0.82,1.56
2025-08-02 13:29:32 ,walking,0.16,-0.27,-0.27,-0.24,-0.4,4.12
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,0.0,-0.67,6.59
2025-08-02 13:29:32 ,walking,0.13,-0.3,-0.3,-2.14,-2.41,6.62
2025-08-02 13:29:32 ,walking,0.13,-0.29,-0.29,-3.17,-2.69,6.16
2025-08-02 13:29:32 ,walking,0.14,-0.29,-0.29,-2.84,-1.62,4.52
2025-08-02 13:29:32 ,walking,0.15,-0.28,-0.28,-2.56,-1.07,5.28
