Timestamp,activity_label,accX,accY,accZ,gyroX,gyroY,gyroZ
2025-08-02 13:37:15 ,walking,-0.02,-0.04,-0.04,-28.41,13.52,49.74
2025-08-02 13:37:15 ,walking,0.04,0.03,0.03,13.24,8.27,28.05
2025-08-02 13:37:15 ,walking,0.09,0.19,0.19,40.86,-6.74,-2.5
2025-08-02 13:37:15 ,walking,0.29,0.37,0.37,53.1,-44.28,36.47
2025-08-02 13:37:15 ,walking,0.27,0.48,0.48,-10.89,-29.36,71.78
2025-08-02 13:37:15 ,walking,0.27,0.43,0.43,13.0,34.09,-17.43
2025-08-02 13:37:15 ,walking,-0.19,0.08,0.08,102.2,42.91,-22.92
2025-08-02 13:37:15 ,walking,0.34,-0.64,-0.64,-86.3,-19.78,-8.94
2025-08-02 13:37:15 ,walking,-0.61,0.01,0.01,-120.36,-25.54,-17.67
2025-08-02 13:37:15 ,walking,-0.27,-0.25,-0.25,58.84,41.14,-101.9
2025-08-02 13:37:15 ,walking,0.76,-0.95,-0.95,244.66,65.52,25.94
2025-08-02 13:37:15 ,walking,0.31,-0.53,-0.53,7.14,-31.95,-102.51
2025-08-02 13:37:15 ,walking,-0.02,-0.08,-0.08,56.0,2.32,-47.64
2025-08-02 13:37:15 ,walking,0.07,-0.23,-0.23,58.47,3.78,-48.16
2025-08-02 13:37:15 ,walking,0.35,-0.3,-0.3,64.7,13.85,-46.48
2025-08-02 13:37:15 ,walking,0.26,-0.21,-0.21,51.91,-16.78,-3.45
2025-08-02 13:37:15 ,walking,0.25,-0.28,-0.28,61.58,-25.48,-0.27
2025-08-02 13:37:15 ,walking,0.26,-0.28,-0.28,67.38,-24.26,1.86
2025-08-02 13:37:15 ,walking,0.09,-0.19,-0.19,54.47,-20.51,-17.4
2025-08-02 13:37:15 ,walking,0.08,-0.31,-0.31,68.97,-7.69,-0.18
2025-08-02 13:37:15 ,walking,0.3,-0.29,-0.29,29.66,-5.52,-27.25
2025-08-02 13:37:15 ,walking,0.17,-0.29,-0.29,5.74,-11.11,-6.65
2025-08-02 13:37:15 ,walking,0.32,-0.33,-0.33,1.4,10.47,-16.02
2025-08-02 13:37:15 ,walking,0.26,-0.24,-0.24,-13.85,3.85,-32.93
2025-08-02 13:37:15 ,walking,0.28,-0.34,-0.34,-32.78,15.23,10.59
2025-08-02 13:37:15 ,walking,0.34,-0.45,-0.45,-107.48,-0.67,65.92
2025-08-02 13:37:15 ,walking,-0.22,-0.38,-0.38,-185.73,-26.73,96.01
2025-08-02 13:37:15 ,walking,-0.35,-0.67,-0.67,-141.66,41.69,37.51
2025-08-02 13:37:15 ,walking,0.09,-0.65,-0.65,-131.47,76.29,-73.39
2025-08-02 13:37:15 ,walking,0.27,0.17,0.17,-109.37,45.53,-10.59
2025-08-02 13:37:15 ,walking,0.23,-0.34,-0.34,-87.49,19.41,80.32
2025-08-02 13:37:15 ,walking,0.02,-0.3,-0.3,-76.66,-13.43,124.97
2025-08-02 13:37:15 ,walking,-0.3,-0.25,-0.25,-56.0,-9.22,61.58
2025-08-02 13:37:15 ,walking,-0.3,-0.17,-0.17,-48.46,-13.67,38.36
2025-08-02 13:37:15 ,walking,-0.06,-0.02,-0.02,8.33,1.07,-32.41
2025-08-02 13:37:15 ,walking,-0.03,0.05,0.05,35.31,-0.58,-63.51
2025-08-02 13:37:15 ,walking,0.51,0.58,0.58,22.83,-65.06,-25.33
2025-08-02 13:37:15 ,walking,0.37,0.66,0.66,12.79,-20.2,9.49
2025-08-02 13:37:15 ,walking,0.35,0.46,0.46,31.59,24.81,-10.01
2025-08-02 13:37:15 ,walking,-0.17,0.13,0.13,99.27,32.75,15.75
2025-08-02 13:37:15 ,walking,-0.17,-0.62,-0.62,5.89,-5.8,-9.98
2025-08-02 13:37:15 ,walking,-0.4,-0.28,-0.28,-70.56,-7.45,-83.65
2025-08-02 13:37:15 ,walking,-0.07,-0.34,-0.34,27.34,66.53,-163.02
2025-08-02 13:37:15 ,walking,0.16,-0.46,-0.46,126.77,48.68,-91.67
2025-08-02 13:37:15 ,walking,0.31,-0.74,-0.74,69.31,1.4,-75.44
2025-08-02 13:37:15 ,walking,0.16,-0.3,-0.3,57.28,22.49,-116.91
2025-08-02 13:37:15 ,walking,0.15,-0.27,-0.27,49.74,31.86,-114.17
2025-08-02 13:37:15 ,walking,0.27,-0.32,-0.32,50.6,24.2,-74.25
2025-08-02 13:37:15 ,walking,0.2,-0.41,-0.41,32.47,0.15,-46.42
2025-08-02 13:37:15 ,walking,0.41,-0.36,-0.36,42.11,1.74,-58.38
2025-08-02 13:37:15 ,walking,0.29,-0.23,-0.23,43.33,-1.01,-60.67
2025-08-02 13:37:15 ,walking,0.38,-0.26,-0.26,31.25,9.37,-84.78
2025-08-02 13:37:15 ,walking,0.27,-0.03,-0.03,46.48,0.52,-41.81
2025-08-02 13:37:15 ,walking,0.18,-0.3,-0.3,42.02,-10.35,-14.28
2025-08-02 13:37:15 ,walking,0.24,-0.39,-0.39,37.32,-13.18,-9.46
2025-08-02 13:37:15 ,walking,0.08,-0.47,-0.47,3.51,20.11,-57.16
2025-08-02 13:37:15 ,walking,0.15,-0.25,-0.25,-15.66,18.22,-67.6
2025-08-02 13:37:15 ,walking,0.41,-0.31,-0.31,-0.7,30.88,-47.76
2025-08-02 13:37:15 ,walking,0.45,-0.48,-0.48,-34.67,39.83,30.36
2025-08-02 13:37:15 ,walking,0.05,-0.57,-0.57,-130.19,1.16,39.0
2025-08-02 13:37:15 ,walking,-0.06,-0.39,-0.39,-198.3,-33.05,10.74
2025-08-02 13:37:15 ,walking,-0.48,-0.78,-0.78,-149.54,50.48,-33.17
2025-08-02 13:37:15 ,walking,-0.0,-0.47,-0.47,-142.4,78.37,-116.61
2025-08-02 13:37:15 ,walking,0.36,0.01,0.01,-114.69,44.86,-39.22
2025-08-02 13:37:15 ,walking,0.44,-0.36,-0.36,-108.22,-0.82,60.15
2025-08-02 13:37:15 ,walking,-0.12,-0.23,-0.23,-106.99,-44.74,91.58
2025-08-02 13:37:15 ,walking,-0.28,-0.16,-0.16,-75.53,-32.26,48.89
2025-08-02 13:37:15 ,walking,-0.14,-0.02,-0.02,-48.65,-18.52,-10.83
2025-08-02 13:37:15 ,walking,0.08,0.03,0.03,-1.34,-9.86,-46.33
2025-08-02 13:37:15 ,walking,0.44,0.57,0.57,67.66,-17.06,-20.81
2025-08-02 13:37:15 ,walking,0.46,0.55,0.55,67.63,-3.54,-9.4
2025-08-02 13:37:15 ,walking,0.45,0.6,0.6,55.48,31.1,-3.23
2025-08-02 13:37:15 ,walking,0.25,0.38,0.38,27.98,20.05,13.89
